_type,url,date,rawContent,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,links,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,card,viewCount,vibe
snscrape.modules.twitter.Tweet,https://twitter.com/S00YAISGAY/status/1616948272651972608,2023-01-21 23:58:04+00:00,ادعي للبنوتات الي صورو جيسو وهم سولو ربي يدخلهم الجنه بغير حساب ولا عذاب اي لهذي الدرجه وصل حبي لجيسو كانهم عطوني الدنيا لمن وروني صور مخصوصه لجيسو لي انااااا,ادعي للبنوتات الي صورو جيسو وهم سولو ربي يدخلهم الجنه بغير حساب ولا عذاب اي لهذي الدرجه وصل حبي لجيسو كانهم عطوني الدنيا لمن وروني صور مخصوصه لجيسو لي انااااا,1616948272651972608,"{'_type': 'snscrape.modules.twitter.User', 'username': 'S00YAISGAY', 'id': 1560456708505354240, 'displayname': '☆ ⭒ ✮ mama house ✮ ⭒ ☆', 'rawDescription': '⊹I HAVE 2 BABIES ANNE AND LOUI⊹ OR2 IS COMING', 'renderedDescription': '⊹I HAVE 2 BABIES ANNE AND LOUI⊹ OR2 IS COMING', 'descriptionLinks': None, 'verified': False, 'created': '2022-08-19T02:40:55+00:00', 'followersCount': 188, 'friendsCount': 682, 'statusesCount': 30158, 'favouritesCount': 58866, 'listedCount': 0, 'mediaCount': 10078, 'location': 'LOUI🕯️JS1🕯️AM3(?)', 'protected': False, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'curiouscat.me/LOLYJISOO', 'url': 'https://curiouscat.me/LOLYJISOO', 'tcourl': 'https://t.co/gGC8mesir1', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1617344080047906817/0VXIofGo_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1560456708505354240/1673103303', 'label': None, 'url': 'https://twitter.com/S00YAISGAY'}",0,0,3,0,1616948272651972608,ar,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,,199.0,
snscrape.modules.twitter.Tweet,https://twitter.com/TheVallyD/status/1616948272475811841,2023-01-21 23:58:04+00:00,"Made a formal decision Friday to open up an eBay store specializing in vintage toys, books, comics &amp; movies…on Saturday, *literally 5 feet from the front of my house,* somebody dropped off a giant bag of movie screenplays &amp; film crit books. https://t.co/y6Sv9KyHf5","Made a formal decision Friday to open up an eBay store specializing in vintage toys, books, comics &amp; movies…on Saturday, *literally 5 feet from the front of my house,* somebody dropped off a giant bag of movie screenplays &amp; film crit books. https://t.co/y6Sv9KyHf5",1616948272475811841,"{'_type': 'snscrape.modules.twitter.User', 'username': 'TheVallyD', 'id': 854077989054812160, 'displayname': ""Valerie D'Orazio"", 'rawDescription': 'Author, editor, artist, trivial psychic. Worked for MTV, DC, and Marvel. Wrote “The Punisher” once or twice.', 'renderedDescription': 'Author, editor, artist, trivial psychic. Worked for MTV, DC, and Marvel. Wrote “The Punisher” once or twice.', 'descriptionLinks': None, 'verified': False, 'created': '2017-04-17T21:03:55+00:00', 'followersCount': 759, 'friendsCount': 456, 'statusesCount': 7585, 'favouritesCount': 10747, 'listedCount': 3, 'mediaCount': 3061, 'location': '', 'protected': False, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'thecomicsoutsider.wordpress.com', 'url': 'https://thecomicsoutsider.wordpress.com/', 'tcourl': 'https://t.co/YsUpgyU1B0', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1549077083313291264/pnOIu5U__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/854077989054812160/1674174115', 'label': None, 'url': 'https://twitter.com/TheVallyD'}",2,0,22,0,1616948272475811841,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,"[{'_type': 'snscrape.modules.twitter.Gif', 'thumbnailUrl': 'https://pbs.twimg.com/tweet_video_thumb/FnCN4D4WAAALmP7.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/tweet_video/FnCN4D4WAAALmP7.mp4', 'contentType': 'video/mp4', 'bitrate': 0}], 'altText': 'Owen Wilson Wow Marley And Me GIF'}]",,,,,,,,,,,519.0,
snscrape.modules.twitter.Tweet,https://twitter.com/mrtopshagger/status/1616948271670525952,2023-01-21 23:58:04+00:00,@liamgallagher  you should come to my house and I’ll bring Noel around and you can have a family reunion,@liamgallagher  you should come to my house and I’ll bring Noel around and you can have a family reunion,1616948271670525952,"{'_type': 'snscrape.modules.twitter.User', 'username': 'mrtopshagger', 'id': 1408810341727977479, 'displayname': 'Top Shagger', 'rawDescription': 'Top shagger', 'renderedDescription': 'Top shagger', 'descriptionLinks': None, 'verified': False, 'created': '2021-06-26T15:32:21+00:00', 'followersCount': 0, 'friendsCount': 4, 'statusesCount': 26, 'favouritesCount': 40, 'listedCount': 0, 'mediaCount': 3, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1608840557970743296/OPUBxWz-_normal.jpg', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/mrtopshagger'}",0,0,0,0,1616948271670525952,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'liamgallagher', 'id': 21181713, 'displayname': 'Liam Gallagher', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/liamgallagher'}]",,,,,,31.0,
snscrape.modules.twitter.Tweet,https://twitter.com/borabicth/status/1616948270223486976,2023-01-21 23:58:03+00:00,you guys my new neighbors are moving in and my dad saw one of the girls my age bringing in her stuff and she was carrying bts stuff 🤭 another army in the neighborhood!!! she definitely gon hear me LMAO our neighbors already know us as the loud bts house,you guys my new neighbors are moving in and my dad saw one of the girls my age bringing in her stuff and she was carrying bts stuff 🤭 another army in the neighborhood!!! she definitely gon hear me LMAO our neighbors already know us as the loud bts house,1616948270223486976,"{'_type': 'snscrape.modules.twitter.User', 'username': 'borabicth', 'id': 1584272625093595136, 'displayname': 'charlene⁷', 'rawDescription': '𝒑𝒓𝒐𝒃𝒂𝒃𝒍𝒚 𝒄𝒓𝒚𝒊𝒏𝒈 𝒐𝒗𝒆𝒓 @bts_twt | ksj’s bitch♡', 'renderedDescription': '𝒑𝒓𝒐𝒃𝒂𝒃𝒍𝒚 𝒄𝒓𝒚𝒊𝒏𝒈 𝒐𝒗𝒆𝒓 @bts_twt | ksj’s bitch♡', 'descriptionLinks': None, 'verified': False, 'created': '2022-10-23T19:56:49+00:00', 'followersCount': 471, 'friendsCount': 408, 'statusesCount': 4793, 'favouritesCount': 4568, 'listedCount': 11, 'mediaCount': 895, 'location': 'she / her | 22 ', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1616747647129513984/u04kMnVG_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1584272625093595136/1674297448', 'label': None, 'url': 'https://twitter.com/borabicth'}",1,0,6,0,1616948270223486976,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,,,106.0,
snscrape.modules.twitter.Tweet,https://twitter.com/jackwatzky/status/1616948269992808449,2023-01-21 23:58:03+00:00,Dawg house,Dawg house,1616948269992808449,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jackwatzky', 'id': 1497103498466369536, 'displayname': 'Jack Sawatzky', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': '2022-02-25T06:58:00+00:00', 'followersCount': 7, 'friendsCount': 39, 'statusesCount': 147, 'favouritesCount': 244, 'listedCount': 0, 'mediaCount': 9, 'location': 'Seattle, WA', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1578935400412119040/q-u563Pn_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1497103498466369536/1665282533', 'label': None, 'url': 'https://twitter.com/jackwatzky'}",0,0,0,0,1616948269992808449,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/UDBlueHens/status/1616261218661982209', 'date': '2023-01-20T02:27:57+00:00', 'rawContent': 'Always a good time at The Bob 😉', 'renderedContent': 'Always a good time at The Bob 😉', 'id': 1616261218661982209, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'UDBlueHens', 'id': 31540323, 'displayname': 'Delaware Blue Hens', 'rawDescription': 'Achieving Excellence Together! Official Twitter of University of Delaware Athletics', 'renderedDescription': 'Achieving Excellence Together! Official Twitter of University of Delaware Athletics', 'descriptionLinks': None, 'verified': True, 'created': '2009-04-15T22:17:25+00:00', 'followersCount': 39751, 'friendsCount': 254, 'statusesCount': 29915, 'favouritesCount': 6859, 'listedCount': 250, 'mediaCount': 4949, 'location': 'Newark, Delaware, USA', 'protected': False, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'linktr.ee/udbluehens', 'url': 'https://linktr.ee/udbluehens', 'tcourl': 'https://t.co/Yi7lWOtA9l', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1129027611567501312/9v3Nuz4d_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/31540323/1624915098', 'label': None, 'url': 'https://twitter.com/UDBlueHens'}, 'replyCount': 2, 'retweetCount': 6, 'likeCount': 42, 'quoteCount': 1, 'conversationId': 1616261218661982209, 'lang': 'en', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'sourceUrl': 'https://mobile.twitter.com', 'sourceLabel': 'Twitter Web App', 'links': None, 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None, 'card': None, 'viewCount': 20323, 'vibe': None}",,,,,,,,,27.0,
snscrape.modules.twitter.Tweet,https://twitter.com/BarryHouse/status/1616948267388145665,2023-01-21 23:58:03+00:00,I sure hope @NBCSports is gonna show @PatrickMahomes’ ankle getting crushed a couple dozen more times. 🙄,I sure hope @NBCSports is gonna show @PatrickMahomes’ ankle getting crushed a couple dozen more times. 🙄,1616948267388145665,"{'_type': 'snscrape.modules.twitter.User', 'username': 'BarryHouse', 'id': 17014086, 'displayname': 'Popcorn, Blankets, and Alcohol', 'rawDescription': 'I am what I am\nAll opinions expressed are mine and mine alone\nExtremely proud Democrat', 'renderedDescription': 'I am what I am\nAll opinions expressed are mine and mine alone\nExtremely proud Democrat', 'descriptionLinks': None, 'verified': False, 'created': '2008-10-28T03:11:23+00:00', 'followersCount': 2557, 'friendsCount': 2243, 'statusesCount': 58081, 'favouritesCount': 16626, 'listedCount': 68, 'mediaCount': 806, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1575461210203602948/NnRaCTKP_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/17014086/1662965968', 'label': None, 'url': 'https://twitter.com/BarryHouse'}",0,0,0,0,1616948267388145665,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'NBCSports', 'id': 11856342, 'displayname': 'NBC Sports', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/NBCSports'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'PatrickMahomes', 'id': 353178677, 'displayname': 'Patrick Mahomes II', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/PatrickMahomes'}]",,,,,,123.0,
snscrape.modules.twitter.Tweet,https://twitter.com/N3rd_House/status/1616948264699412480,2023-01-21 23:58:02+00:00,@ArcosBlackVA @ZaffLuto What a sweet middle ground. I LIKE IT.,@ArcosBlackVA @ZaffLuto What a sweet middle ground. I LIKE IT.,1616948264699412480,"{'_type': 'snscrape.modules.twitter.User', 'username': 'N3rd_House', 'id': 894370391812177921, 'displayname': 'Nerd House | 🎮 Yakuza: Like A Dragon', 'rawDescription': 'He/Him - Lv.35 - Support NPC\nGamer - Writer - Twitch Affiliate - Neurodivergent\nJRPGs - Mega Man X\nCommunity | Positivity\nContact: nerdhouseplays@gmail.com', 'renderedDescription': 'He/Him - Lv.35 - Support NPC\nGamer - Writer - Twitch Affiliate - Neurodivergent\nJRPGs - Mega Man X\nCommunity | Positivity\nContact: nerdhouseplays@gmail.com', 'descriptionLinks': None, 'verified': False, 'created': '2017-08-07T01:31:32+00:00', 'followersCount': 3861, 'friendsCount': 650, 'statusesCount': 54728, 'favouritesCount': 189916, 'listedCount': 22, 'mediaCount': 11048, 'location': 'Georgia, USA', 'protected': False, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'linktr.ee/n3rd_house', 'url': 'https://linktr.ee/n3rd_house', 'tcourl': 'https://t.co/SzagDMKP60', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1593115250005614593/ea_z1YXQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/894370391812177921/1673568756', 'label': None, 'url': 'https://twitter.com/N3rd_House'}",0,0,1,0,1616937835042603009,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.6169479470481777e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ArcosBlackVA', 'id': 1536434805709099010, 'displayname': 'Arcos Of Black', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/ArcosBlackVA'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'ArcosBlackVA', 'id': 1536434805709099010, 'displayname': 'Arcos Of Black', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/ArcosBlackVA'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'ZaffLuto', 'id': 1188111241849561089, 'displayname': '《𝕖𝕣𝕚》 ୨୧ZaffLuto୨୧*', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/ZaffLuto'}]",,,,,,11.0,
snscrape.modules.twitter.Tweet,https://twitter.com/House_of_Chav/status/1616948259934842880,2023-01-21 23:58:01+00:00,@ElgizziglA OH! I LOVE THIS! always willing to collect fantastic beasties ❤️‍🔥❤️‍🔥❤️‍🔥,@ElgizziglA OH! I LOVE THIS! always willing to collect fantastic beasties ❤️‍🔥❤️‍🔥❤️‍🔥,1616948259934842880,"{'_type': 'snscrape.modules.twitter.User', 'username': 'House_of_Chav', 'id': 1469413893692928000, 'displayname': 'RoyalChav', 'rawDescription': 'Now, once more, I must ride with my knights to defend what was, and the dream of what could be.', 'renderedDescription': 'Now, once more, I must ride with my knights to defend what was, and the dream of what could be.', 'descriptionLinks': None, 'verified': False, 'created': '2021-12-10T21:09:20+00:00', 'followersCount': 152, 'friendsCount': 210, 'statusesCount': 15505, 'favouritesCount': 43701, 'listedCount': 1, 'mediaCount': 1240, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1617852834883551232/j78RluR0_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1469413893692928000/1674561149', 'label': None, 'url': 'https://twitter.com/House_of_Chav'}",1,0,1,0,1616947109625987072,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.616947109625987e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ElgizziglA', 'id': 1594113235929763842, 'displayname': 'ᛉ💜✨', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/ElgizziglA'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'ElgizziglA', 'id': 1594113235929763842, 'displayname': 'ᛉ💜✨', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/ElgizziglA'}]",,,,,,40.0,
snscrape.modules.twitter.Tweet,https://twitter.com/RickyChopra4/status/1616948258944737280,2023-01-21 23:58:01+00:00,you have to leave the house with 5 layers at least,you have to leave the house with 5 layers at least,1616948258944737280,"{'_type': 'snscrape.modules.twitter.User', 'username': 'RickyChopra4', 'id': 715330846266359809, 'displayname': 'Ricky Chopra', 'rawDescription': 'don’t get confused', 'renderedDescription': 'don’t get confused', 'descriptionLinks': None, 'verified': False, 'created': '2016-03-31T00:12:18+00:00', 'followersCount': 2837, 'friendsCount': 1988, 'statusesCount': 8347, 'favouritesCount': 36334, 'listedCount': 0, 'mediaCount': 109, 'location': 'Neptune ', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1592902285771808768/qwqgpPvx_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/715330846266359809/1672188160', 'label': None, 'url': 'https://twitter.com/RickyChopra4'}",0,0,8,1,1616948258944737280,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,,1779.0,
snscrape.modules.twitter.Tweet,https://twitter.com/victim112514/status/1616948258898849792,2023-01-21 23:58:01+00:00,@MatthewWielicki What do you do when the BS is coming from inside the house (NASA and NOAA?),@MatthewWielicki What do you do when the BS is coming from inside the house (NASA and NOAA?),1616948258898849792,"{'_type': 'snscrape.modules.twitter.User', 'username': 'victim112514', 'id': 1600868139540979712, 'displayname': 'Victim112514', 'rawDescription': '35 years of building everything you take for granted.  Joined in 2011, that account died.', 'renderedDescription': '35 years of building everything you take for granted.  Joined in 2011, that account died.', 'descriptionLinks': None, 'verified': False, 'created': '2022-12-08T15:02:02+00:00', 'followersCount': 11, 'friendsCount': 109, 'statusesCount': 958, 'favouritesCount': 1780, 'listedCount': 0, 'mediaCount': 16, 'location': 'Old Mexico', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1600868884210278401/3Rjoq622_normal.jpg', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/victim112514'}",0,0,4,0,1616940513357139969,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.61694051335714e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'MatthewWielicki', 'id': 1324336290159071232, 'displayname': 'Dr. Matthew M. Wielicki', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/MatthewWielicki'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'MatthewWielicki', 'id': 1324336290159071232, 'displayname': 'Dr. Matthew M. Wielicki', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/MatthewWielicki'}]",,,,,,75.0,
snscrape.modules.twitter.Tweet,https://twitter.com/georgee02865170/status/1616948258617655297,2023-01-21 23:58:00+00:00,@archaesociety @RepMTG Don’t forget the pictures with the Russian foreign minister in the White House or the photos of Jared with the Saudis or the photos of Ivanka opening her plant in China and etc. and etc. and etc. Trump MUST spend his last greasy days in prison.,@archaesociety @RepMTG Don’t forget the pictures with the Russian foreign minister in the White House or the photos of Jared with the Saudis or the photos of Ivanka opening her plant in China and etc. and etc. and etc. Trump MUST spend his last greasy days in prison.,1616948258617655297,"{'_type': 'snscrape.modules.twitter.User', 'username': 'georgee02865170', 'id': 1491493129572294659, 'displayname': 'George Evans (Yinz/Yinzes)', 'rawDescription': 'Simple, playful, madcap zen adventurer. Writer by vocation, marketer by profession. Sommelier. Home coffee roaster. Raconteur. Etc.', 'renderedDescription': 'Simple, playful, madcap zen adventurer. Writer by vocation, marketer by profession. Sommelier. Home coffee roaster. Raconteur. Etc.', 'descriptionLinks': None, 'verified': False, 'created': '2022-02-09T19:24:54+00:00', 'followersCount': 3, 'friendsCount': 6, 'statusesCount': 1787, 'favouritesCount': 63, 'listedCount': 0, 'mediaCount': 188, 'location': 'Planet Earth', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1491493329778978819/AefUKnu-_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1491493129572294659/1674103590', 'label': None, 'url': 'https://twitter.com/georgee02865170'}",0,0,0,0,1616940625152057345,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://twitter.com/#!/download/ipad,Twitter for iPad,,,,,1.6169438947423273e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'archaesociety', 'id': 1599235889947103233, 'displayname': 'Pacific Northwest Archaeology Society', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/archaesociety'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'archaesociety', 'id': 1599235889947103233, 'displayname': 'Pacific Northwest Archaeology Society', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/archaesociety'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'RepMTG', 'id': 1344356576786866176, 'displayname': 'Rep. Marjorie Taylor Greene🇺🇸', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/RepMTG'}]",,,,,,56.0,
snscrape.modules.twitter.Tweet,https://twitter.com/charmage/status/1616948258277842946,2023-01-21 23:58:00+00:00,"@fritzie4art This white supremacist must never, ever, never, ever, be allowed anywhere near the White House.","@fritzie4art This white supremacist must never, ever, never, ever, be allowed anywhere near the White House.",1616948258277842946,"{'_type': 'snscrape.modules.twitter.User', 'username': 'charmage', 'id': 38835666, 'displayname': 'Charmaine', 'rawDescription': ""Retired Teacher, MEd., Mom, Grandmom, Vote Blue! Science &Climate Change #Resist #Mask Up!! #BLM Stand with Ukraine!! ⚜🏈🎷⚜⚜🌊🌊 NO DM's, I will not respond.."", 'renderedDescription': ""Retired Teacher, MEd., Mom, Grandmom, Vote Blue! Science &Climate Change #Resist #Mask Up!! #BLM Stand with Ukraine!! ⚜🏈🎷⚜⚜🌊🌊 NO DM's, I will not respond.."", 'descriptionLinks': None, 'verified': False, 'created': '2009-05-09T11:02:21+00:00', 'followersCount': 7359, 'friendsCount': 7387, 'statusesCount': 21910, 'favouritesCount': 36447, 'listedCount': 11, 'mediaCount': 40, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/982742957139804160/c_TYl5HE_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/38835666/1611269723', 'label': None, 'url': 'https://twitter.com/charmage'}",0,0,0,0,1616502906387320837,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.6165029063873208e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'fritzie4art', 'id': 48385890, 'displayname': 'fritzie urquhart', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/fritzie4art'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'fritzie4art', 'id': 48385890, 'displayname': 'fritzie urquhart', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/fritzie4art'}]",,,,,,2.0,
